MCMCU;MCSTYL;MCDL01;MCRP01;MCRP02
00026247;15;ACS ASSINDIC;72;OPE
00026249;15;ACS BAGUACU;72;OPE
00026474;15;ACS TAQUARAL;72;OPE
00026475;15;ACS TAQUARIVAI;72;OPE
00026476;15;ACS TARUMA;72;OPE
00026477;15;ACS TATU;72;OPE
00026279;15;ACS CAUCAIA DO ALTO;72;OPE
00026134;16;ACF TERRA DO SOL;72;OPE
00026135;16;ACF VILA TIBERIO;72;OPE
00026136;16;ACF VILA VIRGINIA;72;OPE
00026137;16;ACF TERRA DA SAUDADE;72;OPE
00026138;16;ACF CAPITAL DO BORDADO;72;OPE
00026139;16;ACF ALVORADA;72;OPE
00026502;16;ACF SAO BENTO;72;OPE
00026076;16;ACF GALERIA;72;OPE
00026485;15;ACS TRES PONTES;72;OPE
00026488;15;ACS TURIBA DO SUL;72;OPE
00026351;15;ACS JUQUEHY;72;OPE
00026192;16;ACF SHOPPING CENTER SALTO;72;OPE
00026267;15;ACS BRIGADEIRO TOBIAS;72;OPE
00026269;15;ACS CAMPINA DO MONTE ALEGRE;72;OPE
00026482;15;ACS TORRE DE VIGIA;72;OPE
00026483;15;ACS TRABIJU;72;OPE
00026084;16;ACF CIDADE JARDIM;72;OPE
00026085;16;ACF PONTE SAO JOAO;72;OPE
00026078;16;ACF SATELITE;72;OPE
00026370;15;ACS MATAO;72;OPE
00026363;15;ACS MARAPOAMA;72;OPE
00026396;15;ACS PAGADOR ANDRADE;72;OPE
00026348;15;ACS JORDANESIA;72;OPE
00026088;16;ACF MARCILIO DIAS;72;OPE
00026089;16;ACF BELVEDERE;72;OPE
00026471;15;ACS TALHADO;72;OPE
00026340;15;ACS JACARE;72;OPE
00026331;15;ACS ILHA COMPRIDA;72;OPE
00025170;09;AC SANTO ANTONIO DO ARACANGUA;72;OPE
00025161;09;AC TAQUARITINGA;72;OPE
00025162;09;AC URUPES;72;OPE
00025094;09;AC TAIACU;72;OPE
00025095;09;AC TAIUVA;72;OPE
00025096;09;AC TERRA ROXA;72;OPE
00025097;09;AC ALTINOPOLIS;72;OPE
00025098;09;AC ARAMINA;72;OPE
00025099;09;AC MIGUELOPOLIS;72;OPE
00024796;09;AC OLEO;72;OPE
00024797;09;AC DUARTINA;72;OPE
00024798;09;AC DRACENA;72;OPE
00024799;09;AC FLORIDA PAULISTA;72;OPE
00025030;09;AC PEREIRA BARRETO;72;OPE
00024921;09;AC MARIAPOLIS;72;OPE
00024922;09;AC MONTE CASTELO;72;OPE
00024923;09;AC MURUTINGA DO SUL;72;OPE
00025064;09;AC ALTO DO IPIRANGA;72;OPE
00024881;09;AC ALVARES MACHADO;72;OPE
00024882;09;AC ASSIS;72;OPE
00024883;09;AC CANDIDO MOTA;72;OPE
00024860;09;AC VILA FRAGATA;72;OPE
00024780;09;AC AGUDOS;72;OPE
00024771;09;AC PORTO FELIZ;72;OPE
00024772;09;AC TATUI;72;OPE
00024773;09;AC TIETE;72;OPE
00024852;09;AC ITAPUI;72;OPE
00024853;09;AC JUNQUEIROPOLIS;72;OPE
00024746;09;AC ESPCEX;72;OPE
00024747;09;AC AGUAI;72;OPE
00024748;09;AC ARARAS;72;OPE
00024749;09;AC CACONDE;72;OPE
00025200;09;AC ELISIARIO;72;OPE
00025191;25;ACC I SHOPPING D;72;OPE
00025192;09;AC ASPASIA;72;OPE
00025184;09;AC CANITAR;72;OPE
00025185;09;AC BARRA DO CHAPEU;72;OPE
00024964;09;AC EUCLIDES DA CUNHA PAULISTA;72;OPE
00024965;09;AC LUTECIA;72;OPE
00024967;09;AC VILA FALCAO;72;OPE
00024968;09;AC VILA SAO MIGUEL;72;OPE
00024969;09;AC VILA DOS LAVRADORES;72;OPE
00024850;09;AC IGARACU DO TIETE;72;OPE
00024841;09;AC CABRALIA PAULISTA;72;OPE
00024842;09;AC TUPA;72;OPE
00024843;09;AC GUAICARA;72;OPE
00024884;09;AC CASTILHO;72;OPE
00024885;09;AC CLEMENTINA;72;OPE
00024886;09;AC COROADOS;72;OPE
00024887;09;AC FLORA RICA;72;OPE
00024888;09;AC GABRIEL MONTEIRO;72;OPE
00024889;09;AC GLICERIO;72;OPE
00025186;09;AC EMILIANOPOLIS;72;OPE
00025188;09;AC NOVA CANAA PAULISTA;72;OPE
00025189;09;AC SALTINHO;72;OPE
00024950;09;AC MARACAI;72;OPE
00024941;09;AC CAIUA;72;OPE
00024942;09;AC CRUZALIA;72;OPE
00024943;09;AC ECHAPORA;72;OPE
00025962;16;ACF PROENCA;72;OPE
00025963;16;ACF DUNLOP;72;OPE
00024934;09;AC SANTA MERCEDES;72;OPE
00024935;09;AC SANTOPOLIS DO AGUAPEI;72;OPE
00024936;09;AC SAO JOAO DO PAU D'ALHO;72;OPE
00024937;09;AC ALFREDO MARCONDES;72;OPE
00024938;09;AC ANHUMAS;72;OPE
00024939;09;AC BORA;72;OPE
00024800;09;AC GALIA;72;OPE
00024791;09;AC BIRIGUI;72;OPE
00024792;09;AC IBIRAREMA;72;OPE
00024793;09;AC ITAI;72;OPE
00024854;09;AC TUPI PAULISTA;72;OPE
00024855;09;AC JULIO MESQUITA;72;OPE
00024856;09;AC LUCIANOPOLIS;72;OPE
00024857;09;AC LUISIANIA;72;OPE
00024858;09;AC LUPERCIO;72;OPE
00024859;09;AC MACATUBA;72;OPE
00024954;09;AC PIRAPOZINHO;72;OPE
00024910;09;AC CHAVANTES;72;OPE
00024901;09;AC QUATA;72;OPE
00024902;09;AC RANCHARIA;72;OPE
00024903;09;AC REGENTE FEIJO;72;OPE
00025204;09;AC MESOPOLIS;72;OPE
00025205;09;AC NOVA CAMPINA;72;OPE
00025207;09;AC LOURDES;72;OPE
00025208;09;AC ARACARIGUAMA;72;OPE
00024980;09;AC BALSAMO;72;OPE
00024894;09;AC IACRI;72;OPE
00024895;09;AC PALMITAL;72;OPE
00024896;09;AC PARAGUACU PAULISTA;72;OPE
00024725;09;AC SAO CARLOS;72;OPE
00024726;09;AC SAPOPEMBA;72;OPE
00024727;09;AC ACADEMIA DA FORCA AEREA;72;OPE
00024729;09;AC SAO JOSE DOS CAMPOS;72;OPE
00024690;09;AC ALFONSO BOVERO;72;OPE
00024681;09;AC COHAB CARAPICUIBA;72;OPE
00024714;09;AC VILA INDUSTRIAL;72;OPE
00024897;09;AC INUBIA PAULISTA;72;OPE
00024898;09;AC PRESIDENTE EPITACIO;72;OPE
00024899;09;AC PRESIDENTE PRUDENTE;72;OPE
00024731;09;AC BARAO DE GERALDO;72;OPE
00024732;09;AC SAO PEDRO;72;OPE
00024774;09;AC ITAPETININGA;72;OPE
00024775;09;AC PORTO FERREIRA;72;OPE
00024955;09;AC PLATINA;72;OPE
00024956;09;AC VILA MARCONDES;72;OPE
00024804;09;AC PARDINHO;72;OPE
00024805;09;AC PEREIRAS;72;OPE
00024806;09;AC PACAEMBU;72;OPE
00024807;09;AC RIBEIRAO DO SUL;72;OPE
00024808;09;AC GUARARAPES;72;OPE
00024809;09;AC AGUAS DE SANTA BARBARA;72;OPE
00024957;09;AC ESPIGAO;72;OPE
00024958;09;AC SANDOVALINA;72;OPE
00024959;09;AC SANTO EXPEDITO;72;OPE
00024810;09;AC LINS;72;OPE
00024801;09;AC GARCA;72;OPE
00024802;09;AC GETULINA;72;OPE
00024803;09;AC PARANAPANEMA;72;OPE
00024971;09;AC VILA ABARCA;72;OPE
00024218;03;ACOMPANHAMENTO DE OPERACOES*;72;ADM
00024614;09;AC ARACOIABA DA SERRA;72;OPE
00024615;09;AC BARAO DE ANTONINA;72;OPE
00024617;09;AC BURI;72;OPE
00024619;09;AC CABREUVA;72;OPE
00024580;09;AC NOVA VENEZA;72;OPE
00024571;09;AC UBATUBA;72;OPE
00024972;09;AC PRIMAVERA;72;OPE
00024973;09;AC ADOLFO;72;OPE
00025194;09;AC POTIM;72;OPE
00025195;09;AC ITAOCA;72;OPE
00025197;09;AC ESTIVA GERBI;72;OPE
00025198;09;AC ENGENHEIRO COELHO;72;OPE
00025199;09;AC RIBEIRAO GRANDE;72;OPE
00025060;09;AC BOA VISTA;72;OPE
00025051;09;AC UCHOA;72;OPE
00025960;16;ACF CAMBUI;72;OPE
00025951;16;ACF JARDIM INDEPENDENCIA;72;OPE
00025953;16;ACF BAUHAUS;72;OPE
00024595;09;AC MONTE MOR;72;OPE
00024596;09;AC MORUNGABA;72;OPE
00024597;09;AC NAZARE PAULISTA;72;OPE
00024598;09;AC NOVA ODESSA;72;OPE
00024599;09;AC PAULINIA;72;OPE
00024560;09;AC SANTA BRANCA;72;OPE
00024551;09;AC LAGOINHA;72;OPE
00024552;09;AC LAVRINHAS;72;OPE
00024553;09;AC MONTEIRO LOBATO;72;OPE
00024715;09;AC MONTE CASTELO;72;OPE
00024718;09;AC VILA MEDEIROS;72;OPE
00024673;09;AC SANTOS;72;OPE
00024664;09;AC RIO DAS PEDRAS;72;OPE
00024665;09;AC SANTA CRUZ DA CONCEICAO;72;OPE
00024666;09;AC SANTA GERTRUDES;72;OPE
00024667;09;AC SANTO ANTONIO DO JARDIM;72;OPE
00024668;09;AC VILA PRADO;72;OPE
00024777;09;AC BAURU;72;OPE
00024778;09;AC ADAMANTINA;72;OPE
00024779;09;AC ANHEMBI;72;OPE
00025050;09;AC TRES FRONTEIRAS;72;OPE
00025041;09;AC SANTA RITA D'OESTE;72;OPE
00025042;09;AC SANTA FE DO SUL;72;OPE
00025043;09;AC SAO FRANCISCO;72;OPE
00024844;09;AC GUAIMBE;72;OPE
00024634;09;AC LORENA;72;OPE
00024635;09;AC ALUMINIO;72;OPE
00024636;09;AC PILAR DO SUL;72;OPE
00024637;09;AC PORANGABA;72;OPE
00024638;09;AC RIBEIRA;72;OPE
00024639;09;AC RIBEIRAO BRANCO;72;OPE
00024694;09;AC RIO CLARO;72;OPE
00024697;09;AC HOLAMBRA;72;OPE
00024660;09;AC VILA REZENDE;72;OPE
00024651;09;AC CHARQUEADA;72;OPE
00024845;09;AC VALPARAISO;72;OPE
00024846;09;AC VERA CRUZ;72;OPE
00024720;09;AC CAMPO LIMPO;72;OPE
00024704;09;AC METRO LUZ;72;OPE
00024705;09;AC SALTO;72;OPE
00024708;09;AC SANTA BARBARA D'OESTE;72;OPE
00024709;09;AC JOAO JORGE;72;OPE
00024670;09;AC LINDOIA;72;OPE
00024662;09;AC VILA PAULICEIA;72;OPE
00024669;09;AC SAO SEBASTIAO DA GRAMA;72;OPE
00025052;09;AC URANIA;72;OPE
00025053;09;AC VALENTIM GENTIL;72;OPE
00024834;09;AC BARRA BONITA;72;OPE
00024835;09;AC TIBIRICA;72;OPE
00024836;09;AC PRESIDENTE ALVES;72;OPE
00024837;09;AC PROMISSAO;72;OPE
00024652;09;AC CONCHAL;72;OPE
00024653;09;AC CORDEIROPOLIS;72;OPE
00024685;09;AC PINDAMONHANGABA;72;OPE
00024689;09;AC PIRACICABA;72;OPE
00024838;09;AC BORACEIA;72;OPE
00024839;09;AC BRAUNA;72;OPE
00025130;09;AC SERRANA;72;OPE
00025121;09;AC RIBEIRAO CORRENTE;72;OPE
00025981;16;ACF JARDIM AMERICA;72;OPE
00024605;09;AC SANTO ANTONIO DE POSSE;72;OPE
00024606;09;AC ITATIBA;72;OPE
00024607;09;AC SUMARE;72;OPE
00024608;09;AC ITU;72;OPE
00024609;09;AC VALINHOS;72;OPE
00024622;09;AC CERQUILHO;72;OPE
00024623;09;AC CESARIO LANGE;72;OPE
00024554;09;AC PIQUETE;72;OPE
00024555;09;AC NATIVIDADE DA SERRA;72;OPE
00024556;09;AC PARAIBUNA;72;OPE
00024557;09;AC MOREIRA CESAR;72;OPE
00025965;16;ACF ANTONINO;72;OPE
00024847;09;AC GUARANTA;72;OPE
00024848;09;AC IRAPURU;72;OPE
00024849;09;AC IACANGA;72;OPE
00025040;09;AC SANTANA DA PONTE PENSA;72;OPE
00024570;09;AC TREMEMBE;72;OPE
00024561;09;AC SANTO ANTONIO DO PINHAL;72;OPE
00024562;09;AC SAO BENTO DO SAPUCAI;72;OPE
00024563;09;AC SAO JOSE DO BARREIRO;72;OPE
00024594;09;AC MONTE ALEGRE DO SUL;72;OPE
00023670;03;ACOMPANHAMENTO DA GESTAO;70;ADM
00024572;09;AC AGUAS DE LINDOIA;72;OPE
00024573;09;AC ARTUR NOGUEIRA;72;OPE
00025031;09;AC MIRA ESTRELA;72;OPE
00025032;09;AC PARANAPUA;72;OPE
00025033;09;AC PLANALTO;72;OPE
00025024;09;AC MACEDONIA;72;OPE
00025025;09;AC PALMEIRA D'OESTE;72;OPE
00025026;09;AC PAULO DE FARIA;72;OPE
00024558;09;AC REDENCAO DA SERRA;72;OPE
00024559;09;AC ROSEIRA;72;OPE
00025104;09;AC DUMONT;72;OPE
00025105;09;AC ORLANDIA;72;OPE
00025106;09;AC BAIRRO DA ESTACAO;72;OPE
00025107;09;AC GUARA;72;OPE
00025108;09;AC PEDREGULHO;72;OPE
00025109;09;AC PITANGUEIRAS;72;OPE
00024970;09;AC BAIRRO PARAISO;72;OPE
00024951;09;AC NARANDIBA;72;OPE
00024952;09;AC OSCAR BRESSANE;72;OPE
00024953;09;AC PIQUEROBI;72;OPE
00024984;09;AC JACI;72;OPE
00024985;09;AC MENDONCA;72;OPE
00024986;09;AC MIRASSOLANDIA;72;OPE
00024987;09;AC CARDOSO;72;OPE
00024988;09;AC CEDRAL;72;OPE
00025065;09;AC CIDADE NOVA;72;OPE
00025066;09;AC ARIRANHA;72;OPE
00025067;09;AC BOA ESPERANCA DO SUL;72;OPE
00025068;09;AC CAMPOS ELISEOS;72;OPE
00025069;09;AC BATATAIS;72;OPE
00024890;09;AC GUARACAI;72;OPE
00024851;09;AC ITAJU;72;OPE
00025210;09;AC PRESIDENTE KENNEDY;72;OPE
00025201;09;AC PARISI;72;OPE
00024994;09;AC ONDA VERDE;72;OPE
00024995;09;AC ORINDIUVA;72;OPE
00024996;09;AC GASTAO VIDIGAL;72;OPE
00024997;09;AC GENERAL SALGADO;72;OPE
00024998;09;AC GUAPIACU;72;OPE
00024999;09;AC GUARACI;72;OPE
00024960;09;AC TACIBA;72;OPE
00024827;09;AC AVAI;72;OPE
00024828;09;AC AVANHANDAVA;72;OPE
00024989;09;AC COSMORAMA;72;OPE
00024930;09;AC QUINTANA;72;OPE
00024814;09;AC TAGUAI;72;OPE
00024815;09;AC MARILIA;72;OPE
00024816;09;AC TAQUARITUBA;72;OPE
00024817;09;AC MIRANDOPOLIS;72;OPE
00024818;09;AC TEJUPA;72;OPE
00025190;25;ACC I SHOPPING DIRETAO;72;OPE
00025181;09;AC PEDRINHAS PAULISTA;72;OPE
00025202;09;AC MARAPOAMA;72;OPE
00025203;09;AC ZACARIAS;72;OPE
00024829;09;AC PIRAJUI;72;OPE
00024874;09;AC BARIRI;72;OPE
00024875;09;AC DOIS CORREGOS;72;OPE
00024876;09;AC JAU;72;OPE
00024877;09;AC URU;72;OPE
00024878;09;AC PRESIDENTE BERNARDES;72;OPE
00024879;09;AC BENTO DE ABREU;72;OPE
00025132;09;AC TAMBAU;72;OPE
00024819;09;AC TIMBURI;72;OPE
00025021;09;AC MACAUBAL;72;OPE
00024891;09;AC HERCULANDIA;72;OPE
00024892;09;AC MARTINOPOLIS;72;OPE
00024893;09;AC MIRANTE DO PARANAPANEMA;72;OPE
00025165;09;AC VERGUEIRO;72;OPE
00025168;09;AC (ATI) SANTO AMARO;72;OPE
00025169;09;AC ITAPIRAPUA PAULISTA;72;OPE
00025133;09;AC SAO JOSE DA BELA VISTA;72;OPE
00025124;09;AC BONFIM PAULISTA;72;OPE
00025125;09;AC GUATAPARA;72;OPE
00025126;09;AC SAO SIMAO;72;OPE
00025127;09;AC RIFAINA;72;OPE
00025128;09;AC SALES OLIVEIRA;72;OPE
00025129;09;AC SANTO ANTONIO DA ALEGRIA;72;OPE
00025090;09;AC SANTA ERNESTINA;72;OPE
00025081;09;AC NOVA EUROPA;72;OPE
00024961;09;AC TARABAI;72;OPE
00024962;09;AC TEODORO SAMPAIO;72;OPE
00024963;09;AC ROSANA;72;OPE
00024794;09;AC CAFELANDIA;72;OPE
00024795;09;AC MANDURI;72;OPE
00025022;09;AC OLIMPIA;72;OPE
00025023;09;AC PALESTINA;72;OPE
00025074;09;AC DOBRADA;72;OPE
00025075;09;AC FERNANDO PRESTES;72;OPE
00025076;09;AC GUARIBA;72;OPE
00025077;09;AC IRAPUA;72;OPE
00025078;09;AC JABORANDI;72;OPE
00025079;09;AC CRAVINHOS;72;OPE
00024900;09;AC PRESIDENTE VENCESLAU;72;OPE
00024574;09;AC BOM JESUS DOS PERDOES;72;OPE
00024576;09;AC ESCOLA ESPECIALISTA DA AERO;72;OPE
00024577;09;AC AEROPORTO INTERNACIONAL VIR;72;OPE
00023910;15;ACS COLONIA SUCUPIRA;70;OPE
00023901;15;ACS ACUZINHO;70;OPE
00023902;15;ACS AGUA FRIA;70;OPE
00023903;15;ACS AGUADA;70;OPE
00023538;15;ACS SANTA LUZIA*;68;OPE
00025072;09;AC COLOMBIA;72;OPE
00025073;09;AC CAJURU;72;OPE
00025144;09;AC COLINA;72;OPE
00025145;09;AC IBITINGA;72;OPE
00025146;09;AC ITAPOLIS;72;OPE
00025147;09;AC JABOTICABAL;72;OPE
00025148;09;AC NOVO HORIZONTE;72;OPE
00025149;09;AC IBATE;72;OPE
00025110;09;AC PONTAL;72;OPE
00025101;09;AC BURITIZAL;72;OPE
00024510;09;AC CAPIVARI;72;OPE
00024501;09;AC JARDIM PRESIDENTE DUTRA;72;OPE
00023904;15;ACS ALECRIM;70;OPE
00023905;15;ACS ALTOS VERDES;70;OPE
00023906;15;ACS BOM JESUS;70;OPE
00023907;15;ACS BONFIM;70;OPE
00023908;15;ACS BONFIM;70;OPE
00023909;15;ACS CAMPO DO CRIOULO;70;OPE
00025102;09;AC CASSIA DOS COQUEIROS;72;OPE
00025103;09;AC CRISTAIS PAULISTA;72;OPE
00025134;09;AC SERRA AZUL;72;OPE
00025135;09;AC VILA TIBERIO;72;OPE
00025136;09;AC VIRADOURO;72;OPE
00025138;09;AC AMERICO BRASILIENSE;72;OPE
00025139;09;AC TABATINGA;72;OPE
00025100;09;AC BRODOWSKI;72;OPE
00025091;09;AC SANTA LUCIA;72;OPE
00024500;09;AC CAMPOS DO JORDAO;72;OPE
00024483;09;AC GUITAUNA;72;OPE
00024458;09;AC BANANAL;72;OPE
00024459;09;AC PIRAPORINHA;72;OPE
00024650;09;AC ANALANDIA;72;OPE
00024641;09;AC SALTO DE PIRAPORA;72;OPE
00024642;09;AC SAO MIGUEL ARCANJO;72;OPE
00024643;09;AC SARAPUI;72;OPE
00024424;09;AC PATIO DO COLEGIO;72;OPE
00025092;09;AC ITUVERAVA;72;OPE
00025093;09;AC JARDINOPOLIS;72;OPE
00025084;09;AC GUAIRA;72;OPE
00025085;09;AC PINDORAMA;72;OPE
00025086;09;AC IBITIUVA;72;OPE
00025087;09;AC IGARAPAVA;72;OPE
00025088;09;AC RINCAO;72;OPE
00025089;09;AC SALES;72;OPE
00024940;09;AC CAIABU;72;OPE
00024931;09;AC RUBIACEA;72;OPE
00024427;09;AC SHOPPING CENTER IGUATEMI;72;OPE
00023472;15;ACS BRACO DO TROMBUDO*;68;OPE
00023473;15;ACS CAPIVARI DE BAIXO*;68;OPE
00024602;09;AC PINHALZINHO;72;OPE
00024603;09;AC PIRACAIA;72;OPE
00023082;15;ACS LINHA TIRADENTES*;68;OPE
00023180;15;ACS D  FRANCISCA*;68;OPE
00024600;09;AC PEDRA BELA;72;OPE
00024591;09;AC VILA ARENS;72;OPE
00024464;09;AC BOITUVA;72;OPE
00024465;09;AC VILA CLEMENTINO;72;OPE
00023064;15;ACS RIO DA AREIA DO MEIO*;68;OPE
00023066;15;ACS VARGEM BONITA*;68;OPE
00023961;15;ACS CRUZ DAS DONZELAS;70;OPE
00023962;16;ACF SANTOS DUMONT;70;OPE
00023963;16;ACF SOL NASCENTE;70;OPE
00024484;09;AC VILA DOS REMEDIOS;72;OPE
00024692;09;AC JARDIM DO LAGO;72;OPE
00024693;09;AC QUELUZ;72;OPE
00023475;15;ACS VARGEM BONITA*;68;OPE
00023478;15;ACS PINHEIRA*;68;OPE
00023971;15;ACS PIABETA;70;OPE
00023312;15;ACS VILA SANTA CATARINA*;68;OPE
00023313;15;ACS FREDERICO WASTNER*;68;OPE
00024644;09;AC CERRADO;72;OPE
00024645;09;AC TAPIRAI;72;OPE
00023515;15;ACS BARRACAO*;68;OPE
00023363;15;ACS SANTA GEMA*;68;OPE
00023294;15;ACS ENSEADA*;68;OPE
00023518;15;ACS SALTINHO*;68;OPE
00024932;09;AC SAGRES;72;OPE
00024933;09;AC SALMOURAO;72;OPE
00024620;09;AC JUNDIAI;72;OPE
00024611;09;AC VINHEDO;72;OPE
00024612;09;AC ANGATUBA;72;OPE
00024613;09;AC JACAREI;72;OPE
00024604;09;AC RAFARD;72;OPE
00023375;16;ACF CAMBORIU CENTER*;68;OPE
00023376;16;ACF SACI*;68;OPE
00023377;16;ACF SACO GRANDE*;68;OPE
00023379;16;ACF DEODORO*;68;OPE
00024610;09;AC VARZEA PAULISTA;72;OPE
00024601;09;AC PEDREIRA;72;OPE
00024487;09;AC CACAPAVA;72;OPE
00024488;09;AC CACHOEIRA PAULISTA;72;OPE
00023234;15;ACS ESCALVADOS;68;OPE
00023299;15;ACS BOAVA*;68;OPE
00024477;09;AC BRAGANCA PAULISTA;72;OPE
00024640;09;AC RIVERSUL;72;OPE
00024631;09;AC LIMEIRA;72;OPE
00024632;09;AC ITAPORANGA;72;OPE
00024633;09;AC MAIRINQUE;72;OPE
00024527;09;AC VILA GERTI;72;OPE
00024647;09;AC VOTORANTIM;72;OPE
00023439;16;ACF IRIRIU*;68;OPE
00023090;15;ACS JARDINOPOLIS*;68;OPE
00023965;15;ACS BRINQUINHO;70;OPE
00023959;15;ACS BOM JARDIM;70;OPE
00024648;09;AC AGUAS DA PRATA;72;OPE
00024649;09;AC AGUAS DE SAO PEDRO;72;OPE
00023966;15;ACS JUNCO;70;OPE
00023969;15;ACS MOCAMBO;70;OPE
00023930;15;ACS PORTO DO MATO;70;OPE
00023921;15;ACS LAGOA DA VOLTA;70;OPE
00023922;15;ACS LAGOA DO RANCHO;70;OPE
00023923;15;ACS MIRANDA;70;OPE
00023956;16;ACF JOAO ALVES FILHO;70;OPE
00023142;15;ACS IPORA DO OESTE*;68;OPE
00023143;15;ACS MACUCOZINHO*;68;OPE
00023046;15;ACS SANTA TEREZINHA*;68;OPE
00023047;15;ACS SAO BERNARDINO*;68;OPE
00022871;09;AC SANTA CRUZ DO TIMBO*;68;OPE
00023354;15;ACS RIO RUFINO*;68;OPE
00023355;15;ACS URUPEMA*;68;OPE
00023941;15;ACS TANQUE NOVO;70;OPE
00023942;15;ACS TRIUNFO;70;OPE
00023943;15;ACS GARANGAU;70;OPE
00024592;09;AC LOUVEIRA;72;OPE
00024593;09;AC MOMBUCA;72;OPE
00024590;09;AC JOANOPOLIS;72;OPE
00024581;09;AC CAMPO LIMPO PAULISTA;72;OPE
00023192;15;ACS KM 37*;68;OPE
00023186;15;ACS PAINEL*;68;OPE
00023089;15;ACS AGUAS FRIAS*;68;OPE
00024583;09;AC COSMOPOLIS;72;OPE
00024495;09;AC CAMPINAS;72;OPE
00024498;09;AC CUMBICA;72;OPE
00024444;09;AC TATUAPE;72;OPE
00024449;09;AC ATIBAIA;72;OPE
00024564;09;AC CENTRO TECNICO AEROESPACIAL;72;OPE
00024565;09;AC GUARATINGUETA;72;OPE
00024566;09;AC SANTA CRUZ;72;OPE
00024567;09;AC SAO LUIS DO PARAITINGA;72;OPE
00024568;09;AC SAO SEBASTIAO;72;OPE
00024569;09;AC SILVEIRAS;72;OPE
00024630;09;AC ITABERA;72;OPE
00024621;09;AC CAPELA DO ALTO;72;OPE
00024655;09;AC IPEUNA;72;OPE
00024656;09;AC IRACEMAPOLIS;72;OPE
00024657;09;AC CUNHA;72;OPE
00024658;09;AC ITIRAPINA;72;OPE
00024659;09;AC ITOBI;72;OPE
00024434;09;AC PIRITUBA;72;OPE
00024438;09;AC APARECIDA;72;OPE
00025082;09;AC PALMARES PAULISTA;72;OPE
00025083;09;AC PARAISO;72;OPE
00025114;09;AC LUIS ANTONIO;72;OPE
00025115;09;AC MORRO AGUDO;72;OPE
00025116;09;AC NUPORANGA;72;OPE
00025117;09;AC PATROCINIO PAULISTA;72;OPE
00025118;09;AC SANTA ROSA DE VITERBO;72;OPE
00025119;09;AC PRADOPOLIS;72;OPE
00025080;09;AC FRANCA;72;OPE
00025071;09;AC CANDIDO RODRIGUES;72;OPE
00024534;09;AC CRUZEIRO;72;OPE
00024431;09;AC AMERICANA;72;OPE
00024432;09;AC AMPARO;72;OPE
00023486;15;ACS BALNEARIO GAIVOTAS*;68;OPE
00024578;09;AC UNICAMP;72;OPE
00024579;09;AC SOUSAS;72;OPE
00024624;09;AC GUAPIARA;72;OPE
00024547;09;AC AREIAS;72;OPE
00024430;09;AC JACANA;72;OPE
00024654;09;AC CORUMBATAI;72;OPE
00024625;09;AC GUAREI;72;OPE
00024626;09;AC IBIUNA;72;OPE
00024627;09;AC IPERO;72;OPE
00024629;09;AC IPORANGA;72;OPE
00024548;09;AC CARAGUATATUBA;72;OPE
00024549;09;AC ILHABELA;72;OPE
00023535;15;ACS GRAVATA*;68;OPE
00023536;15;ACS SAO BERNARDINO*;68;OPE
00024584;09;AC ELIAS FAUSTO;72;OPE
00024585;09;AC IGARATA;72;OPE
00024586;09;AC INDAIATUBA;72;OPE
00024587;09;AC ITUPEVA;72;OPE
00024588;09;AC JAGUARIUNA;74;OPE
00024589;09;AC JARINU;72;OPE
00024550;09;AC JAMBEIRO;72;OPE
00022510;03;ACOMPANHAMENTO DA GESTAO;68;ADM
00023926;15;ACS PEDRAS;70;OPE
00023927;15;ACS PEDRINHAS;70;OPE
00023928;15;ACS PINDOBA;70;OPE
00023929;15;ACS PONTAL;70;OPE
00023938;15;ACS SAO MIGUEL;70;OPE
00023939;15;ACS SERRA DO MACHADO;70;OPE
00023530;15;ACS SAO JOAO*;68;OPE
00023020;15;ACS SAO JOAO DO ITAPERIU*;68;OPE
00023250;15;ACS BARRINHA*;68;OPE
00023241;15;ACS RIO DAS FURNAS*;68;OPE
00023242;15;ACS PALMEIRA*;68;OPE
00023243;15;ACS LINHA SETE DE SETEMBRO*;68;OPE
00023163;15;ACS CRISTO REI*;68;OPE
00023138;15;ACS VISTA ALEGRE*;68;OPE
00023541;15;ACS MORRINHOS*;68;OPE
00023542;15;ACS ESCALVADOS*;68;OPE
00023510;15;ACS ZORTEA*;68;OPE
00023233;15;ACS ESCALVADINHOS;68;OPE
00023221;15;ACS NOVA ROMA*;68;OPE
00023222;15;ACS SAPIRANGA*;68;OPE
00023223;15;ACS BOM JESUS DO OESTE*;68;OPE
00023093;15;ACS SAO DEFENDE;68;OPE
00023125;15;ACS SEDE BELEM*;68;OPE
00023126;15;ACS DALBERGIA*;68;OPE
00023114;15;ACS RIBEIRAO DA ILHA*;68;OPE
00024002;03;ACOMPANHAMENTO DA GESTAO*;72;ADM
00023526;15;ACS CALMON*;68;OPE
00023527;15;ACS CANTO GRANDE*;68;OPE
00023251;15;ACS PENHA*;68;OPE
00023246;15;ACS MORRETES;68;OPE
00023115;15;ACS SANTO ANTONIO DE LISBOA*;68;OPE
00023116;15;ACS TAPERA*;68;OPE
00023119;15;ACS ARMACAO DA PIEDADE*;68;OPE
00023164;15;ACS ITAPOA*;68;OPE
00023182;15;ACS JARDIM TAHITI*;68;OPE
00023183;15;ACS MORRO DO MEIO;68;OPE
00023214;15;ACS TIGRINHOS*;68;OPE
00023455;16;ACF PEDRO DEMORO*;68;OPE
